HMDB_ID	origin	Formula	Neutral mass	mz	md	inclusion
HMDB37194	Endogenous	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB37604	Endogenous	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB33196	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB34470	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB34472	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB34556	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB35008	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB35181	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB36025	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB36386	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB37623	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB37720	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB38605	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB39101	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB40431	Food	C13H18O2	206.1306798	207.1379564	0.13795642	n
HMDB41445	Food	C12H18N2O	206.1419132	207.1491898	0.149189808	n
HMDB31737	Endogenous	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB31738	Endogenous	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB32397	Endogenous	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB32528	Endogenous	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB35631	Endogenous	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB36023	Endogenous	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB36024	Endogenous	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB35245	Food	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB38130	Food	C14H22O	206.1670653	207.1743419	0.174341926	n
HMDB33136	Food	C7H5N5O3	207.0392391	208.0465157	0.046515651	n
HMDB00978	Endogenous	C10H9NO4	207.0531578	208.0604344	0.060434381	n
HMDB30411	Endogenous	C7H13NO4S	207.0565286	208.0638052	0.063805199	n
HMDB31200	Endogenous	C7H13NO4S	207.0565286	208.0638052	0.063805199	n
HMDB00985	Endogenous	C8H17NOS2	207.0751556	208.0824322	0.082432151	n
HMDB29939	Endogenous	C8H9N5O2	207.0756246	208.0829012	0.082901157	n
HMDB31460	Endogenous	C15H11O	207.08099	208.0882666	0.088266574	n
HMDB00512	Endogenous	C11H13NO3	207.0895433	208.0968199	0.096819887	n
HMDB00860	Endogenous	C11H13NO3	207.0895433	208.0968199	0.096819887	n
HMDB02042	Endogenous	C11H13NO3	207.0895433	208.0968199	0.096819887	n
HMDB29370	Endogenous	C12H17NO2	207.1259288	208.1332054	0.133205393	n
HMDB37697	Food	C12H17NO2	207.1259288	208.1332054	0.133205393	n
HMDB39939	Food	C12H17NO2	207.1259288	208.1332054	0.133205393	n
HMDB40010	Food	C12H17NO2	207.1259288	208.1332054	0.133205393	n
HMDB30354	Endogenous	C11H17N3O	207.1371622	208.1444388	0.144438781	n
HMDB32653	Endogenous	C7H12OS3	208.0050271	209.0123037	0.012303676	n
HMDB32684	Endogenous	C6H13AsO3	208.0080657	209.0153423	0.015342299	n
HMDB31159	Endogenous	C6H8O8	208.0219172	209.0291938	0.029193832	n
HMDB34425	Food	C8H16S3	208.0414126	209.0486892	0.048689182	n
HMDB40242	Food	C8H16S3	208.0414126	209.0486892	0.048689182	n
HMDB28784	Endogenous	C6H12N2O4S	208.0517776	209.0590542	0.059054172	n
HMDB29036	Endogenous	C6H12N2O4S	208.0517776	209.0590542	0.059054172	n
HMDB34759	Endogenous	C11H12O2S	208.0558003	209.0630769	0.063076918	n
HMDB12210	Endogenous	C8H16O2S2	208.0591711	209.0664477	0.066447736	n
HMDB12127	Endogenous	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB29185	Endogenous	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB34315	Food	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB36055	Food	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB37308	Food	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB38510	Food	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB40892	Food	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB41461	Food	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB41692	Food	C11H12O4	208.0735589	209.0808355	0.080835472	n
HMDB00684	Endogenous	C10H12N2O3	208.0847923	209.0920689	0.09206886	n
HMDB12948	Endogenous	C10H12N2O3	208.0847923	209.0920689	0.09206886	n
HMDB03066	Plant	C15H12O	208.088815	209.0960916	0.096091606	n
HMDB29968	Food	C8H16O6	208.0946882	209.1019648	0.101964844	n
HMDB33942	Food	C8H16O6	208.0946882	209.1019648	0.101964844	n
HMDB29867	Endogenous	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB29872	Endogenous	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB30150	Endogenous	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB30197	Endogenous	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB30681	Endogenous	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB31469	Endogenous	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB33778	Food	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB34991	Food	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB35224	Food	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB38604	Food	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB40218	Food	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB40225	Food	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB41411	Food	C12H16O3	208.1099444	209.117221	0.117220978	n
HMDB31821	Endogenous	C16H16	208.1252005	209.1324771	0.132477112	n
HMDB32563	Endogenous	C16H16	208.1252005	209.1324771	0.132477112	n
HMDB29668	Endogenous	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB31869	Endogenous	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB34984	Endogenous	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB35228	Endogenous	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB36686	Endogenous	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB36821	Endogenous	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB34672	Food	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB36824	Food	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB37776	Food	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB38047	Food	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB38529	Food	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB40233	Food	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB41636	Food	C13H20O2	208.1463299	209.1536065	0.153606484	n
HMDB32215	Endogenous	C14H24O	208.1827154	209.189992	0.18999199	n
HMDB35862	Endogenous	C14H24O	208.1827154	209.189992	0.18999199	n
HMDB39884	Food	C14H24O	208.1827154	209.189992	0.18999199	n
HMDB32182	Endogenous	C15H28	208.2191009	209.2263775	0.226377496	n
HMDB32936	Food	C10H8ClNO2	209.0243562	210.0316328	0.031632812	n
HMDB00735	Endogenous	C10H11NO4	209.0688078	210.0760844	0.076084445	n
HMDB32757	Food	C14H11NO	209.084064	210.0913406	0.091340579	n
HMDB33000	Food	C14H11NO	209.084064	210.0913406	0.091340579	n
HMDB36031	Food	C13H23NO	209.1779644	210.185241	0.185240963	n
HMDB31255	Endogenous	C6H7FO7	210.0175808	211.0248574	0.024857383	n
HMDB33058	Food	C7H14OS3	210.0206771	211.0279537	0.02795374	n
HMDB33059	Food	C7H14OS3	210.0206771	211.0279537	0.02795374	n
HMDB33076	Food	C7H14OS3	210.0206771	211.0279537	0.02795374	n
HMDB33077	Food	C7H14OS3	210.0206771	211.0279537	0.02795374	n
HMDB00639	Endogenous	C6H10O8	210.0375673	211.0448439	0.044843896	n
HMDB00663	Endogenous	C6H10O8	210.0375673	211.0448439	0.044843896	n
HMDB29881	Endogenous	C6H10O8	210.0375673	211.0448439	0.044843896	n
HMDB11714	Endogenous	C10H10O5	210.0528234	211.0601	0.06010003	n
HMDB35484	Food	C10H10O5	210.0528234	211.0601	0.06010003	n
HMDB33048	Food	C8H18S3	210.0570626	211.0643392	0.064339246	n
HMDB33049	Food	C8H18S3	210.0570626	211.0643392	0.064339246	n
HMDB31813	Endogenous	C9H10N2O4	210.0640568	211.0713334	0.071333418	n
HMDB29901	Endogenous	C7H14O7	210.0739528	211.0812294	0.081229402	n
HMDB29935	Endogenous	C7H14O7	210.0739528	211.0812294	0.081229402	n
HMDB29952	Endogenous	C7H14O7	210.0739528	211.0812294	0.081229402	n
HMDB03219	Plant	C7H14O7	210.0739528	211.0812294	0.081229402	n
HMDB36431	Food	C8H10N4O3	210.0752902	211.0825668	0.082566806	n
HMDB13070	Endogenous	C11H14O4	210.0892089	211.0964855	0.096485536	n
HMDB29233	Endogenous	C11H14O4	210.0892089	211.0964855	0.096485536	n
HMDB33798	Food	C11H14O4	210.0892089	211.0964855	0.096485536	n
HMDB34047	Food	C11H14O4	210.0892089	211.0964855	0.096485536	n
HMDB36199	Food	C11H14O4	210.0892089	211.0964855	0.096485536	n
HMDB39428	Food	C11H14O4	210.0892089	211.0964855	0.096485536	n
HMDB41406	Food	C11H14O4	210.0892089	211.0964855	0.096485536	n
HMDB29187	NA	C11H14O4	210.0892089	211.0964855	0.096485536	n
HMDB33373	Food	C8H18O4S	210.0925798	211.0998564	0.099856354	n
HMDB32041	Endogenous	C15H14O	210.1044651	211.1117417	0.11174167	n
HMDB32561	Endogenous	C15H14O	210.1044651	211.1117417	0.11174167	n
HMDB35896	Endogenous	C15H14O	210.1044651	211.1117417	0.11174167	n
HMDB32797	Endogenous	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB37104	Endogenous	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB32871	Food	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB33102	Food	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB37135	Food	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB37642	Food	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB37735	Food	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB37816	Food	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB41573	Food	C12H18O3	210.1255944	211.132871	0.132871042	n
HMDB34276	Food	C11H18N2O2	210.1368278	211.1441044	0.14410443	n
HMDB30425	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB31014	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB32052	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB32098	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB37286	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB37307	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB38249	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB38258	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB38291	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB41554	Endogenous	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB37390	Food	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB40232	Food	C13H22O2	210.1619799	211.1692565	0.169256548	n
HMDB32525	Endogenous	C14H26O	210.1983655	211.2056421	0.205642054	n
HMDB32526	Endogenous	C14H26O	210.1983655	211.2056421	0.205642054	n
HMDB31082	Endogenous	C15H30	210.234751	211.2420276	0.24202756	n
HMDB31083	Endogenous	C15H30	210.234751	211.2420276	0.24202756	n
HMDB01511	Endogenous	C4H10N3O5P	211.035807	212.0430836	0.043083557	n
HMDB11639	Endogenous	C9H9NO5	211.0480724	212.055349	0.055349003	n
HMDB29842	Endogenous	C9H9NO5	211.0480724	212.055349	0.055349003	n
HMDB30216	Endogenous	C13H9NO2	211.0633285	212.0706051	0.070605137	n
HMDB01434	Endogenous	C10H13NO4	211.0844579	212.0917345	0.091734509	n
HMDB11754	Endogenous	C10H13NO4	211.0844579	212.0917345	0.091734509	n
HMDB33456	Food	C14H13NO	211.099714	212.1069906	0.106990643	n
HMDB29746	Endogenous	C13H13N3	211.1109474	212.118224	0.118224031	n
HMDB40092	Food	C12H21NS	211.1394704	212.146747	0.146746967	n
HMDB40113	Food	C12H21NS	211.1394704	212.146747	0.146746967	n
HMDB37834	Food	C13H25NO	211.1936144	212.200891	0.200891027	n
HMDB33061	Food	C7H16OS3	212.0363272	213.0436038	0.043603804	n
HMDB36374	Food	C7H16OS3	212.0363272	213.0436038	0.043603804	n
HMDB13696	Endogenous	C13H8O3	212.0473441	213.0546207	0.054620722	n
HMDB32997	Food	C13H8O3	212.0473441	213.0546207	0.054620722	n
HMDB32999	Food	C13H8O3	212.0473441	213.0546207	0.054620722	n
HMDB30483	Endogenous	C12H8N2O2	212.0585775	213.0658541	0.06585411	n
HMDB00913	Endogenous	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB31704	Endogenous	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB34493	Endogenous	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB33835	Food	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB33839	Food	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB41286	Food	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB41661	Food	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB41663	Food	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB41665	Food	C10H12O5	212.0684735	213.0757501	0.075750094	n
HMDB32039	Food	C14H12O2	212.0837296	213.0910062	0.091006228	n
HMDB37153	Food	C11H16O2S	212.0871004	213.094377	0.094377046	n
HMDB33750	Endogenous	C7H16O7	212.0896029	213.0968795	0.096879466	n
HMDB28843	Endogenous	C8H12N4O3	212.0909403	213.0982169	0.09821687	n
HMDB28885	Endogenous	C8H12N4O3	212.0909403	213.0982169	0.09821687	n
HMDB30311	Endogenous	C13H12N2O	212.094963	213.1022396	0.102239616	n
HMDB32066	Endogenous	C13H12N2O	212.094963	213.1022396	0.102239616	n
HMDB29707	Endogenous	C12H12N4	212.1061964	213.113473	0.113473004	n
HMDB11180	Endogenous	C10H16N2O3	212.1160924	213.123369	0.123368988	n
HMDB35736	Endogenous	C15H16O	212.1201151	213.1273917	0.127391734	n
HMDB41460	Endogenous	C15H16O	212.1201151	213.1273917	0.127391734	n
HMDB36454	Food	C15H16O	212.1201151	213.1273917	0.127391734	n
HMDB29388	Endogenous	C12H20O3	212.1412445	213.1485211	0.148521106	n
HMDB33601	Endogenous	C12H20O3	212.1412445	213.1485211	0.148521106	n
HMDB35085	Endogenous	C12H20O3	212.1412445	213.1485211	0.148521106	n
HMDB37326	Endogenous	C12H20O3	212.1412445	213.1485211	0.148521106	n
HMDB41572	Food	C12H20O3	212.1412445	213.1485211	0.148521106	n
HMDB31017	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB31028	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB31741	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB32792	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB34286	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB37187	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB37226	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB37626	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB39805	Endogenous	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB37907	Food	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB38078	Food	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB40451	Food	C13H24O2	212.17763	213.1849066	0.184906612	n
HMDB30924	Endogenous	C14H28O	212.2140155	213.2212921	0.221292118	n
HMDB32432	Endogenous	C14H28O	212.2140155	213.2212921	0.221292118	n
HMDB34283	Endogenous	C14H28O	212.2140155	213.2212921	0.221292118	n
HMDB30300	Endogenous	C15H32	212.250401	213.2576776	0.257677624	n
HMDB37825	Food	C15H32	212.250401	213.2576776	0.257677624	n
HMDB41501	Food	C15H32	212.250401	213.2576776	0.257677624	n
HMDB12250	Endogenous	C4H8NO7P	213.0038381	214.0111147	0.011114727	n
HMDB00682	Endogenous	C8H7NO4S	213.0095784	214.016855	0.016855007	n
HMDB01309	Endogenous	C9H8ClNO3	213.0192708	214.0265474	0.026547434	n
HMDB32357	Endogenous	C5H12NO6P	213.0402236	214.0475002	0.047500233	n
HMDB32418	Endogenous	C10H15NO2S	213.0823494	214.089626	0.089626019	n
HMDB32422	Endogenous	C10H15NO2S	213.0823494	214.089626	0.089626019	n
HMDB29864	Endogenous	C11H11N5	213.1014454	214.108722	0.108721977	n
HMDB01031	Endogenous	C5H11O7P	214.0242392	215.0315158	0.031515818	n
HMDB01213	Endogenous	C5H11O7P	214.0242392	215.0315158	0.031515818	n
HMDB01351	Endogenous	C5H11O7P	214.0242392	215.0315158	0.031515818	n
HMDB34965	Food	C12H10N2S	214.056469	215.0637456	0.06374562	n
HMDB32018	Endogenous	C13H10O3	214.0629942	215.0702708	0.070270786	n
HMDB32583	Endogenous	C13H10O3	214.0629942	215.0702708	0.070270786	n
HMDB41807	Endogenous	C13H10O3	214.0629942	215.0702708	0.070270786	n
HMDB40055	Food	C10H14O3S	214.066365	215.0736416	0.073641604	n
HMDB04822	Endogenous	C9H14N2O2S	214.0775984	215.084875	0.084874992	n
HMDB12111	Endogenous	C14H14O2	214.0993797	215.1066563	0.106656292	n
HMDB29553	Endogenous	C14H14O2	214.0993797	215.1066563	0.106656292	n
HMDB32709	Endogenous	C14H14O2	214.0993797	215.1066563	0.106656292	n
HMDB30310	Endogenous	C13H14N2O	214.1106131	215.1178897	0.11788968	n
HMDB30984	Endogenous	C11H18O4	214.1205091	215.1277857	0.127785664	n
HMDB30985	Endogenous	C11H18O4	214.1205091	215.1277857	0.127785664	n
HMDB30986	Endogenous	C11H18O4	214.1205091	215.1277857	0.127785664	n
HMDB03581	Endogenous	C10H18N2O3	214.1317425	215.1390191	0.139019052	n
HMDB29030	Endogenous	C10H18N2O3	214.1317425	215.1390191	0.139019052	n
HMDB29135	Endogenous	C10H18N2O3	214.1317425	215.1390191	0.139019052	n
HMDB10727	Endogenous	C12H22O3	214.1568946	215.1641712	0.16417117	n
HMDB37398	Food	C12H22O3	214.1568946	215.1641712	0.16417117	n
HMDB00910	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB29552	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB31018	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB32211	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB34140	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB36217	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB36219	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB37311	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB38729	Endogenous	C13H26O2	214.1932801	215.2005567	0.200556676	n
HMDB11638	Endogenous	C14H30O	214.2296656	215.2369422	0.236942182	n
HMDB06802	Endogenous	C4H10NO7P	215.0194882	216.0267648	0.026764791	n
HMDB01885	Endogenous	C9H10ClNO3	215.0349209	216.0421975	0.042197498	n
HMDB00114	Endogenous	C5H14NO6P	215.0558737	216.0631503	0.063150297	n
HMDB12245	Endogenous	C10H9N5O	215.0807099	216.0879865	0.087986535	n
HMDB32888	Food	C13H13NO2	215.0946287	216.1019053	0.101905265	n
HMDB39455	Food	C13H13NO2	215.0946287	216.1019053	0.101905265	n
HMDB13124	Endogenous	C10H17NO4	215.115758	216.1230346	0.123034637	n
HMDB13279	Endogenous	C11H21NO3	215.1521435	216.1594201	0.159420143	n
HMDB31202	Endogenous	C12H29N3	215.2361479	216.2434245	0.243424543	n
HMDB35190	Food	C13H9ClO	216.0341926	217.0414692	0.041469217	n
HMDB30637	Endogenous	C12H8O4	216.0422587	217.0495353	0.049535344	n
HMDB04821	Endogenous	C8H12N2O3S	216.056863	217.0641396	0.06413955	n
HMDB30647	Endogenous	C13H12O3	216.0786443	217.0859209	0.08592085	n
HMDB32035	Endogenous	C13H12O3	216.0786443	217.0859209	0.08592085	n
HMDB32656	Endogenous	C13H12O3	216.0786443	217.0859209	0.08592085	n
HMDB37723	Food	C13H12O3	216.0786443	217.0859209	0.08592085	n
HMDB38017	Food	C13H12O3	216.0786443	217.0859209	0.08592085	n
HMDB35665	Food	C12H12N2O2	216.0898776	217.0971542	0.097154238	n
HMDB29027	Endogenous	C9H16N2O4	216.111007	217.1182836	0.11828361	n
HMDB29069	Endogenous	C9H16N2O4	216.111007	217.1182836	0.11828361	n
HMDB38239	Food	C9H16N2O4	216.111007	217.1182836	0.11828361	n
HMDB40833	Food	C14H16O2	216.1150298	217.1223064	0.122306356	n
HMDB04620	Endogenous	C8H16N4O3	216.1222404	217.129517	0.129516998	n
HMDB29837	Endogenous	C13H16N2O	216.1262631	217.1335397	0.133539744	n
HMDB34292	Food	C13H16N2O	216.1262631	217.1335397	0.133539744	n
HMDB34910	Food	C10H20N2OS	216.129634	217.1369106	0.136910562	n
HMDB00888	Endogenous	C11H20O4	216.1361591	217.1434357	0.143435728	n
HMDB37137	Endogenous	C11H20O4	216.1361591	217.1434357	0.143435728	n
HMDB29140	Endogenous	C10H20N2O3	216.1473925	217.1546691	0.154669116	n
HMDB31736	Endogenous	C15H20O	216.1514153	217.1586919	0.158691862	n
HMDB35612	Endogenous	C15H20O	216.1514153	217.1586919	0.158691862	n
HMDB35965	Endogenous	C15H20O	216.1514153	217.1586919	0.158691862	n
HMDB36108	Endogenous	C15H20O	216.1514153	217.1586919	0.158691862	n
HMDB36589	Endogenous	C15H20O	216.1514153	217.1586919	0.158691862	n
HMDB36769	Endogenous	C15H20O	216.1514153	217.1586919	0.158691862	n
HMDB38147	Food	C15H20O	216.1514153	217.1586919	0.158691862	n
HMDB00387	Endogenous	C12H24O3	216.1725446	217.1798212	0.179821234	n
HMDB02059	Endogenous	C12H24O3	216.1725446	217.1798212	0.179821234	n
HMDB10728	Endogenous	C12H24O3	216.1725446	217.1798212	0.179821234	n
HMDB40169	Endogenous	C12H24O3	216.1725446	217.1798212	0.179821234	n
HMDB36578	Endogenous	C16H24	216.1878008	217.1950774	0.195077368	n
HMDB13239	Endogenous	C12H26NO2	216.1963541	217.2036307	0.203630681	n
HMDB32154	Endogenous	C13H28O2	216.2089301	217.2162067	0.21620674	n
HMDB32550	Endogenous	C13H28O2	216.2089301	217.2162067	0.21620674	n
HMDB39429	Food	C11H28N4	216.2313969	217.2386735	0.238673516	n
HMDB06409	Endogenous	C8H11NO4S	217.0408785	218.0481551	0.048155135	n
HMDB30417	Endogenous	C8H11NO6	217.0586371	218.0659137	0.065913689	n
HMDB28686	Endogenous	C8H13N2O5	217.0824465	218.0897231	0.089723136	n
HMDB28812	Endogenous	C8H13N2O5	217.0824465	218.0897231	0.089723136	n
HMDB41793	Endogenous	C16H11N	217.0891494	218.096426	0.096425957	n
HMDB38447	Food	C10H19NS2	217.095891	218.1031676	0.103167593	n
HMDB00856	Endogenous	C8H15N3O4	217.106256	218.1135326	0.113532583	n
HMDB28685	Endogenous	C8H15N3O4	217.106256	218.1135326	0.113532583	n
HMDB28701	Endogenous	C8H15N3O4	217.106256	218.1135326	0.113532583	n
HMDB28790	Endogenous	C8H15N3O4	217.106256	218.1135326	0.113532583	n
HMDB29142	Endogenous	C8H15N3O4	217.106256	218.1135326	0.113532583	n
HMDB29189	NA	C10H17O5	217.1075987	218.1148753	0.114875254	n
HMDB00824	Endogenous	C10H19NO4	217.1314081	218.1386847	0.138684701	n
HMDB12230	Endogenous	C9H19N3O3	217.1426415	218.1499181	0.149918089	n
HMDB28692	Endogenous	C9H19N3O3	217.1426415	218.1499181	0.149918089	n
HMDB28944	Endogenous	C9H19N3O3	217.1426415	218.1499181	0.149918089	n
HMDB39531	Food	C14H19NO	217.1466642	218.1539408	0.153940835	n
HMDB11150	Endogenous	C10H23N3O2	217.179027	218.1863036	0.186303595	n
HMDB31823	Endogenous	C12H10S2	218.0223917	219.0296683	0.0296683	n
HMDB41785	Food	C8H10O5S	218.0248941	219.0321707	0.03217072	n
HMDB34007	Food	C13H11ClO	218.0498427	219.0571193	0.057119281	n
HMDB38463	Food	C11H10N2OS	218.0513836	219.0586602	0.058660242	n
HMDB29518	Endogenous	C12H10O4	218.0579088	219.0651854	0.065185408	n
HMDB30769	Endogenous	C12H10O4	218.0579088	219.0651854	0.065185408	n
HMDB32989	Food	C12H10O4	218.0579088	219.0651854	0.065185408	n
HMDB33779	Food	C12H10O4	218.0579088	219.0651854	0.065185408	n
HMDB34911	Food	C11H10N2O3	218.0691422	219.0764188	0.076418796	n
HMDB28783	Endogenous	C8H14N2O3S	218.072513	219.0797896	0.079789614	n
HMDB29014	Endogenous	C8H14N2O3S	218.072513	219.0797896	0.079789614	n
HMDB29592	Endogenous	C9H14O6	218.0790382	219.0863148	0.08631478	n
